,fecha,titulo,link,descripcion
2924,2016-07-05,La marca VENUS también se va del país,http://elmercioco.com/la-marca-venus-se-va-del-pais/,"APS. Noticias. Ambato, Ecuador.- Después de que las marcas de moda cierren sus tiendas en el Ecuador, la marca de zapatillas VENUS ha decidido cerrar sus tiendas en el país. Primero fue Diesel quien se fue del Ecuador. No fue la única marca. Otras como New Project (con Pilatos), Kipling (marca belga de maletas), Cueros Vélez, etc. también dejaron el país desde el 2015. Para Intermoda, empresa que manejaba New Project, Kipling y Diesel, había razones suficientes para poner fin a su presencia en Ecuador."
2925,2016-07-04,VIDEO: Municipales arrojan a una mujer a la calle desde un auto en movimiento,http://elmercioco.com/video-municipales-arrojan-mujer/,
2926,2016-07-04,Video: Más corrupción en el Ecuador,http://elmercioco.com/corrupcion-en-ecuador-contralor/,El contralor no hace nada en contra de los corruptos. Mira como se cubren la corrupción entre ellos.
2927,2016-07-01,VIDEO: Tres militares golpean a un civil en un semáforo,http://elmercioco.com/militares-golpean-civil-en-un-semaforo/,
2928,2016-07-01,Alcalde Rodas es diagnosticado con el Síndrome del “Tarúpido”,http://elmercioco.com/rodas-sufre-sindrome-del-tarupido/,"APS. Noticias. Quito, Ecuador.- El alcalde de Quito, Mauricio Rodas fue diagnosticado con un síndrome grave, por lo que será sometido a tratamiento experimental, reveló ayer el Hospital de SOLCA en un comunicado. Según el diagnóstico, el burgomaestre sufre de un síndrome conocido con el “Síndrome del Tarúpido” , precisó el médico que trató su caso, y dijo que el tratamiento médico es experimental y comenzará el día lunes."
2929,2016-07-01,René Ramirez pide a Lasso no eliminar la Senescyt o su familia se quedará sin empleo,http://elmercioco.com/familia-ramirez-senescyt/,"APS. Noticias. Quito, Ecuador.- El titular de la Secretaría de Educación Superior, Ciencia y Tecnología (Senescyt), René Ramírez, respondió a las declaraciones que hizo el candidato a la presidencia por Creo, Guillermo Lasso, sobre eliminar esta entidad. El sábado 25 de junio, Lasso estuvo en un encuentro territorial con las provincias de la Sierra. En su discurso habló sobre eliminar la Senescyt en caso de que llegara a ser presidente de la República."
2930,2016-06-30,VIDEO: Dron sobrevuela una iglesia y capta una escena de Sexo,http://elmercioco.com/dron-iglesia-sexo/,
2931,2016-06-29,VIDEO: “Correa pagó una millonada a Zuckerberg por unos likes”,http://elmercioco.com/video-correa-pago-zuckerberg/,"Hay correistas y opositores inteligentes, hay borregos y burros, hay correistas y opositores bien brutos, y este personaje."
2932,2016-06-29,Correa: “Si tocan un solo pelo a Patiño seré candidato en el 2021”,http://elmercioco.com/correa-amenaza-patino/,"APS. Noticias. Quito, Ecuador.- El presidente de la República, Rafael Correa Delgado, advirtió a sus críticos que si llegan a tocar “un pelo al ministro Ricardo Patiño”, se presenta a las elecciones del 2021. “Si tocan a Patiño me presento en el 2021”, dijo el mandatario y enfatizó que defendera a capa y espada al Ministro de Defensa."
2933,2016-06-29,Cynthia Viteri decide ser presidenta del Ecuador después de ver Game of Thrones,http://elmercioco.com/cynthia-lannister/,"APS. Noticias. Guayaquil, Ecuador.- Jaime Nebot ratificó que no será candidato a la Presidencia de Ecuador. El Partido Social Cristiano (PSC) y Madera de Guerrero (MG) presentaron este 28 de junio del 2016 el nombre de Cynthia Viteri como precandidata presidencial. La propuesta es que Viteri sea quien ocupe el trono de Carondelet. “Cuando vi que Cersei Lannister se hizo reina, pensé, yo también puedo gobernar al Ecuador, mañana voy al registro civil a cambiar mi apellido por Lannister”, afirmó Viteri en rueda de prensa. El comunicado del PSC y MG añade que hay que considerar que en las presentes y próximas circunstancias, “Cynthia es la candidata más rubia y blanca que el Ecuador puede tener”. La actual asambleísta nacional del PSC ya fue candidata a la presidencia en el 2006 y se ubicó en quinto lugar, pero el PSC se juega por las recientes encuestas, que llegaron a las manos de los dirigentes del partido la semana anterior."
2934,2016-06-27,El emotivo mensaje que Achilier le envió a Messi,http://elmercioco.com/mensaje-achilier-envio-messi/,EL twitt fue posteado por varios minutos en la cuenta oficial de Gabriel Achilier y luego fue borrado.
2935,2016-06-27,Los memes más crueles sobre Messi y Argentina,http://elmercioco.com/memes-crueles-argentina/,
2936,2016-06-27,El balón del penal de Messi impactó y destruyó al satélite Pegaso,http://elmercioco.com/balon-satelite-pegaso/,"APS. Noticias. Quito, Ecuador.- Hace pocas horas el supuesto astronauta Ronnie Nader dio a conocer que una vez más el satélite Pegaso ya no funciona. El problema ocurrió mientras el nanosatélite Pegaso transmitía la final de la Copa América el cual fue posteriormente impactado por un balón impulsado por Leo Messi cuando cobró el penal fallido."
2937,2016-06-26,Se filtra el video de Gabriela Rivadeneira para presidenta del Ecuador,http://elmercioco.com/video-gabriela-presidenta/,
2938,2016-06-24,Correa: “Pedro Delgado también falsificó una partida de nacimiento para hacerme creer que era mi primo”,http://elmercioco.com/correa-pedro-delgado-tambien-falsifico-una-partida-de-nacimiento-para-hacerme-creer-que-era-mi-primo/,AFP. Noticias. Quito Ecuador. Correa afirma que Pedro Delgado también falsificó una partida de nacimiento para hacerle creer que era su primo
2939,2016-06-24,Pedro Delgado firma millonario contrato publicitario con Marlboro,http://elmercioco.com/pedro-delgado-firma-millonario-contrato-publicitario-con-marlboro/,"AFP. Noticias, Quito, Ecuador. Pedro Delgado firma millonario contrato publicitario con Marlboro"
2940,2016-06-23,El 90% de guayaquileños que bebieron agua contaminada se conviertieron en ñenegosos,http://elmercioco.com/guayaquilenos-nenegosos/,"APS. Noticias. Guayaquil, Ecuador.- El alcalde de Guayaquil, Jaime Nebot, realizó hoy  un sobrevuelo en la zona afectada por el derrame de búnker, ocurrido en el río Daule donde divisó gente bebiendo agua contaminada. El burgomaestre dijo que a pesar de que se suspendió el servicio de agua potable, la gente de guayaquil la seguía consumiendo directamente del rio."
2941,2016-06-22,Los 10 conductores menos brutos del sistema integrado serán los primeros en conducir los biarticulados,http://elmercioco.com/biarticulados/,"APS. Noticias. Quito, Ecuador.- Serán una suerte de grupo élite. Se escogió entre los diez conductores menos brutos que hay en Quito, de los 600 que pertenecen a la Empresa Pública Metropolitana de Transporte de Pasajeros. Aquellos que han atropellado a menos de 10 personas, que han chocado a pocos autos, que no putean tanto, y han obtenido los puntajes menos malos en las evaluaciones; ellos son los elegidos para manejar los flamantes biarticulados."
2942,2016-06-22,VIDEO: La pelea entre “el burro” versus “Bruce Lee”,http://elmercioco.com/pelea-burro-vs-bruce-lee/,
2943,2016-06-21,Lasso postea una foto en un avión y el photoshop se puso manos a la obra,http://elmercioco.com/memes-foto-lasso/,
2944,2016-06-21,Sexo entre amigos destruye la amistad y produce cáncer según estudios de la UDLA,http://elmercioco.com/sexo-entre-amigos-udla/,"APS. Noticias. Quito, Ecuador.- Un estudio realizado por la Universidad de las Américas UDLA, concluyó que en el 76% de los casos, el sexo entre amigos destruye la amistad. Entre los 3000 encuestados, todos estudiantes de la UDLA, el 76% de los hombres afirmaron que tenían relaciones sexuales con al menos, un amigo en algún momento de su carrera universitaria, y que la totalidad de ellos había destruido su amistad."
2945,2016-06-20,VIDEO: 10 comerciales de condones que fueron PROHIBIDOS en todo el mundo,http://elmercioco.com/comerciales-de-condones/,
2946,2016-06-19,VIDEO: Manabas admiten haber violado burras,http://elmercioco.com/manaba-burras/,
2947,2016-06-19,Mexico da positivo de embarazo tras partido contra Chile,http://elmercioco.com/mexico-embarazo-chile/,"APS. Noticias. Mexico.- La selección de Mexico se hizo hoy por tercera vez la prueba de embarazo solo para corroborar que después del encuentro con Chile en la Copa América de EE.UU. quedó preñada de lo que se espera que sea un hermoso bebé. El entrenador Osorio fue el encargado de decirle a toda la familia, pero aún falta que les entreguen los resultados para estar seguros de que la selección no adquirió ninguna enfermedad de transmisión sexual, lo cual los tiene bastante preocupados y han decidido pedirle a Chile que para la próxima que jueguen juntos usen condón."
2948,2016-06-19,Los mejores memes del 7 – 0 que le metió Chile a México,http://elmercioco.com/mexico-chile/,
2949,2016-06-17,Los mejores memes de la eliminación  de la TRI de la Copa América,http://elmercioco.com/memes-eliminacion-copa-america/,
2950,2016-06-16,Soldado inglés se desmayo y explotaron los memes,http://elmercioco.com/soldado-ingles-se-desmayo-memes/,
2951,2016-06-16,Los mejores memes de la previa del partido Ecuador vs USA,http://elmercioco.com/memes-previa-ecuador-vs-usa/,
2952,2016-06-15,Alcalde de Loja prohibe el “perreo intenso” porque con la comida no se juega,http://elmercioco.com/alcalde-prohibe-perreo-intenso/,"APS. Noticias. Loja, cerquita del Perú.- El alcalde de la ciudad de Loja, José Bolivar Castillo, emitió un Decreto mediante el cual se prohíbe la radiodifusión de la música urbana con ritmos seudoartísticos y letras agresivas, textualmente explícitos, obscenos, que tergiversan la sensualidad de la mujer. La prohibición de esta seudomúsica tiene como objetivo principal evitar “el perreo” en la ciudad del sur del Ecuador."
2953,2016-06-15,Jorge Glas: El partido entre Ecuador y EE.UU es un duelo entre potencias mundiales,http://elmercioco.com/glas-duelo-potencias-mundiales/,"APS. Noticias. Quito, Ecuador.-  Las selecciones de Estados Unidos y Ecuador, que fueron de menos a más y lograron meterse a los cuartos de Final de la Copa América Centenario, se juegan este jueves su permanencia en el torneo en el CenturyLink Field de Seattle. El vicepresidente de la república, Jorge Glas mostró su entusiasmo y afirmó que este partido será un choque de potencias mundiales."
2954,2016-06-15,VIDEO: Obama habla sobre el partido entre Ecuador y EE.UU,http://elmercioco.com/video-obama-partido-ecuador-ee-uu/,Buen doblaje.
2955,2016-06-14,VIDEO: Aficionado se desnudó en Francia,http://elmercioco.com/video-aficionado-desnudo-en-francia/,"Tras las recientes manifestaciones de violencia en la Eurocopa de Francia 2016, un aficionado quiso brindar un rato agradable en Marsella y decidió salir a correr desnudo mientras hacía piruetas. Al final, un buen clavado! @TheLadBible not all fighting in Marseille pic.twitter.com/f60nr9sEli"
2956,2016-06-14,Asambleistas se niegan a dar el 10% de su salario porque la vida está dura,http://elmercioco.com/asambleistas-niegan-10-de-su-salario/,"APS. Noticias. Quito, Ecuador.- La información fue solicitada por el legislador Wilson Chicaiza (CREO) a la administración general de la Asamblea Nacional. En esta se detalla cuáles asambleístas accedieron a donar el 10% de su sueldo para los damnificados del terremoto del 16 de abril, cuáles no lo hicieron y cuáles donaron únicamente un mes. Según el informe entregado a Chicaiza, 63 asambleístas (46%) decidieron no donar un porcentaje de su salario. 43 legisladores (31%) lo hicieron. Y 31 (23%) donaron únicamente dos latas de atún real."
2957,2016-06-13,Los mejores memes de la clasificación de Ecuador,http://elmercioco.com/memes-clasificacion-de-ecuador/,
2958,2016-06-13,Los mejores memes de la eliminación de Brazil,http://elmercioco.com/los-mejores-memes-de-la-eliminacion-de-brazil/,
2959,2016-06-12,Perros del Ecuador iniciarán campaña de castración de lojanos,http://elmercioco.com/campana-de-castracion-de-lojanos/,"APS. Noticias. Loja, Ecuador.– La asociación de perros callejeros del Ecuador ha anunciado una campaña de esterilización de humanos procedentes de Loja que iniciará el mes próximo. El equipo de veterinarios del Ministerio de Salud Pública inicia la campaña de esterilización gratuita de lojanos en varias ciudades del país."
2960,2016-06-11,VIDEO: Alcalde de Loja habla sobre comerse a los perros callejeros,http://elmercioco.com/video-alcalde-de-loja-perros-callejeros/,
